p0,k_wind,k_slope,burn_hours,w_grass,w_shrub,w_timber,iou,precision,recall,f1,arrival_mae_h,arrival_bias_h,n_sim,n_obs,n_overlap,n_timed,score
0.07826545871256338,0.17552816557043815,5.991657090071495,2.348135762616369,0.5617380903819649,1.0187605653295488,1.3534364941487644,0.4521354933726068,0.6214574898785425,0.6239837398373984,0.6227180527383367,13.96644951140065,0.6021715526601525,494,492,307,307,0.36484518392635273
0.03647939026100319,0.33663193158595167,0.43117299504576034,5.144929774325668,1.5853279801280042,0.910647475355154,0.3185890258881283,0.4061302681992337,0.8760330578512396,0.43089430894308944,0.5776566757493188,11.477358490566038,9.578930817610061,242,492,212,212,0.334396777633196
0.27851952702293975,0.23223951056570058,1.8754196941715036,1.3567233780242023,0.4897206260236854,0.9536574425828778,0.4028983664051114,0.4077079107505071,0.4486607142857143,0.8170731707317073,0.579250720461095,12.028150912106137,-4.298548922056384,896,492,402,402,0.33253196754984377
0.25427539533564947,0.14293603546360276,0.4686503584821833,1.2088433906978824,0.8890137141922075,0.3323580512897272,0.5813291878890176,0.4319526627218935,0.45625,0.8902439024390244,0.6033057851239669,16.054071537290717,-1.9303272450532714,960,492,438,438,0.3316147156138265
0.16485170439449015,0.42156591774020064,1.4458234500341085,1.8593055268804022,1.7128915426123403,0.5605833382616399,0.6047561238681565,0.4091760299625468,0.43139190523198423,0.8882113821138211,0.5807308970099668,15.249084668192218,-5.842067124332569,1013,492,437,437,0.3138692507863455
0.04529635901720652,0.37561844894712115,0.9345460258474763,4.744287070831094,1.856766258393806,1.2646617930338497,0.975296612503801,0.3872146118721461,0.41285296981499514,0.8617886178861789,0.5582620144832126,13.313718553459118,-2.502161949685534,1027,492,424,424,0.3040038709130266
0.05136751490606849,0.25866932905805196,2.8036402073540074,5.299972953301048,1.0603686677440576,0.9776961954508057,1.102197211130132,0.4121212121212121,0.417910447761194,0.967479674796748,0.5836909871244634,18.12566526610644,0.8334383753501411,1139,492,476,476,0.29883580420804684
0.01735722798531581,0.35821285033967026,3.121380402275963,3.8557300125239564,0.45992233725197285,1.8124159168481753,0.971512308068946,0.3654618473895582,0.9680851063829787,0.3699186991869919,0.5352941176470589,11.375,6.187087912087913,188,492,182,182,0.2943680973895582
0.09479401025876513,0.31189294211836566,1.0376636186524684,4.551048911074303,1.986016609078808,0.30681292804667715,0.32818566322584675,0.35892691951896394,0.3971340839303992,0.7886178861788617,0.5282505105513955,12.606615120274915,3.5094501718213067,977,492,388,388,0.28013557501724573
0.0421551858448644,0.2773390364673898,0.25410330948100257,7.18901997956772,1.506283084671055,0.5943173389182554,0.4559257099011367,0.386,0.9601990049751243,0.39227642276422764,0.5569985569985569,17.577720207253886,13.163039723661486,201,492,193,193,0.2761392487046632
0.06402030227863566,0.14677318890160473,1.4080335927695649,3.752750940804667,1.5619655132517087,1.1062123884231572,1.2702420304044186,0.4248847926267281,0.43738140417457305,0.9369918699186992,0.5963777490297542,24.91160520607375,10.973571945047,1054,492,461,461,0.26918726008876714
0.023138604171464003,0.27061774326510657,4.583064403730148,2.993653120549226,1.6388444942674685,1.3750035863027121,1.879576474860819,0.3393574297188755,0.9657142857142857,0.3434959349593496,0.5067466266866567,12.214595660749508,4.1802761341222885,175,492,169,169,0.2630162068391911
0.04005701251178314,0.41548621061604535,5.301997689434898,4.654990130463013,1.2388303045848164,0.6599598747194123,1.6930662844258835,0.3533834586466165,0.375,0.8597560975609756,0.5222222222222221,14.992434988179667,-8.257762017336484,1128,492,423,423,0.2596807399704936
0.04756151769812954,0.37215360657359975,3.836966612943165,6.14556310983307,1.5099191038670539,1.7593386246244103,0.6124465187553841,0.33974358974358976,0.3593220338983051,0.8617886178861789,0.507177033492823,13.161556603773585,-0.28860062893081656,1180,492,424,424,0.25748386097000486
0.09154116926673314,0.4134704370888073,0.055558690926740484,2.3182538236794628,0.3531819719327957,0.48807009485574554,1.3542537872681035,0.36009933774834435,0.3779322328410078,0.8841463414634146,0.5295191722458916,16.70084291187739,-6.830038314176243,1151,492,435,435,0.25571906954911067
0.07405968726991169,0.30250804186791524,1.68740270303405,5.615958442843312,1.5358908442877004,1.606700736260017,0.4831596081250241,0.33890577507598785,0.35118110236220473,0.9065040650406504,0.5062429057888763,14.600560538116593,-1.9381539611360237,1270,492,446,446,0.24765227171275914
0.05752151856073678,0.32715490768260996,5.184446824452895,2.0030918747674376,0.7901415652777968,0.6315500949962064,0.3456548207749275,0.31048387096774194,0.9746835443037974,0.3130081300813008,0.47384615384615386,10.216774891774893,6.667207792207792,158,492,154,154,0.24662902789414887
0.15929050245851328,0.34910598889669076,4.631096059374931,3.6482260995664992,1.7197138448372473,0.662227388478304,0.3073198186350537,0.3154016212232867,0.33101314771848417,0.8699186991869918,0.47955182072829133,13.192172897196262,-4.344042056074765,1293,492,428,428,0.23295054061581005
0.14444199406617192,0.34170349501007435,3.3238867549011566,1.1480920799630545,0.8378144774724158,0.6009023989062797,1.414983863670829,0.3384841795437822,0.346646571213263,0.9349593495934959,0.5057724024189114,17.163623188405797,-10.098840579710144,1327,492,460,460,0.23121153461624594
